,Pd_4dz2
-35.157799999999995,0.0
-35.147800000000004,0.0
-35.1378,0.0
-35.12779999999999,0.0
-35.1178,0.0
-35.1078,0.0
-35.09780000000001,0.0
-35.0878,0.0
-35.077799999999996,0.0
-35.067800000000005,0.0
-35.0578,0.0
-35.047799999999995,0.0
-35.037800000000004,0.0
-35.0278,0.0
-35.017799999999994,0.0
-35.0078,0.0
-34.9978,0.0
-34.98779999999999,0.0
-34.9778,0.0
-34.9678,0.0
-34.957800000000006,0.0
-34.9478,0.0
-34.937799999999996,0.0
-34.927800000000005,0.0
-34.9178,0.0
-34.907799999999995,0.0
-34.897800000000004,0.0
-34.8878,0.0
-34.87779999999999,0.0
-34.8678,0.0
-34.8578,0.0
-34.84780000000001,0.0
-34.8378,0.0
-34.827799999999996,0.0
-34.817800000000005,0.0
-34.8078,0.0
-34.797799999999995,0.0
-34.787800000000004,0.0
-34.7778,0.0
-34.767799999999994,0.0
-34.7578,0.0
-34.7478,0.0
-34.73779999999999,0.0
-34.7278,0.0
-34.7178,0.0
-34.707800000000006,0.0
-34.6978,0.0
-34.687799999999996,0.0
-34.677800000000005,0.0
-34.6678,0.0
-34.657799999999995,0.0
-34.647800000000004,0.0
-34.6378,0.0
-34.62779999999999,0.0
-34.6178,0.0
-34.6078,0.0
-34.59780000000001,0.0
-34.5878,0.0
-34.577799999999996,0.0
-34.567800000000005,0.0
-34.5578,0.0
-34.547799999999995,0.0
-34.537800000000004,0.0
-34.5278,0.0
-34.517799999999994,0.0
-34.5078,0.0
-34.4978,0.0
-34.48779999999999,0.0
-34.4778,0.0
-34.4678,0.0
-34.457800000000006,0.0
-34.4478,0.0
-34.437799999999996,0.0
-34.427800000000005,0.0
-34.4178,0.0
-34.407799999999995,0.0
-34.397800000000004,0.0
-34.3878,0.0
-34.37779999999999,0.0
-34.3678,0.0
-34.3578,0.0
-34.34780000000001,0.0
-34.3378,0.0
-34.327799999999996,0.0
-34.317800000000005,0.0
-34.3078,0.0
-34.297799999999995,0.0
-34.287800000000004,0.0
-34.2778,0.0
-34.267799999999994,0.0
-34.2578,0.0
-34.2478,0.0
-34.23779999999999,0.0
-34.2278,0.0
-34.2178,0.0
-34.207800000000006,0.0
-34.1978,0.0
-34.187799999999996,0.0
-34.177800000000005,0.0
-34.1678,0.0
-34.157799999999995,0.0
-34.147800000000004,0.0
-34.1378,0.0
-34.12779999999999,0.0
-34.1178,0.0
-34.1078,0.0
-34.09780000000001,0.0
-34.0878,0.0
-34.077799999999996,0.0
-34.067800000000005,0.0
-34.0578,0.0
-34.047799999999995,0.0
-34.037800000000004,0.0
-34.0278,0.0
-34.017799999999994,0.0
-34.0078,0.0
-33.9978,0.0
-33.98779999999999,0.0
-33.9778,0.0
-33.9678,0.0
-33.957800000000006,0.0
-33.9478,0.0
-33.937799999999996,0.0
-33.927800000000005,0.0
-33.9178,0.0
-33.907799999999995,0.0
-33.897800000000004,0.0
-33.8878,0.0
-33.87779999999999,0.0
-33.8678,0.0
-33.8578,0.0
-33.84780000000001,0.0
-33.8378,0.0
-33.827799999999996,0.0
-33.817800000000005,0.0
-33.8078,0.0
-33.797799999999995,0.0
-33.787800000000004,0.0
-33.7778,0.0
-33.767799999999994,0.0
-33.7578,0.0
-33.7478,0.0
-33.73779999999999,0.0
-33.7278,0.0
-33.7178,0.0
-33.707800000000006,0.0
-33.6978,0.0
-33.687799999999996,0.0
-33.677800000000005,0.0
-33.6678,0.0
-33.657799999999995,0.0
-33.647800000000004,0.0
-33.6378,0.0
-33.62779999999999,0.0
-33.6178,0.0
-33.6078,0.0
-33.59780000000001,0.0
-33.5878,0.0
-33.577799999999996,0.0
-33.567800000000005,0.0
-33.5578,0.0
-33.547799999999995,0.0
-33.537800000000004,0.0
-33.5278,0.0
-33.517799999999994,0.0
-33.5078,0.0
-33.4978,0.0
-33.48779999999999,0.0
-33.4778,0.0
-33.4678,0.0
-33.457800000000006,0.0
-33.4478,0.0
-33.437799999999996,0.0
-33.427800000000005,0.0
-33.4178,0.0
-33.407799999999995,0.0
-33.397800000000004,0.0
-33.3878,0.0
-33.37779999999999,0.0
-33.3678,0.0
-33.3578,0.0
-33.34780000000001,0.0
-33.3378,0.0
-33.327799999999996,0.0
-33.317800000000005,0.0
-33.3078,0.0
-33.297799999999995,0.0
-33.287800000000004,0.0
-33.2778,0.0
-33.267799999999994,0.0
-33.2578,0.0
-33.2478,0.0
-33.23779999999999,0.0
-33.2278,0.0
-33.2178,0.0
-33.207800000000006,0.0
-33.1978,0.0
-33.187799999999996,0.0
-33.177800000000005,0.0
-33.1678,0.0
-33.157799999999995,0.0
-33.147800000000004,0.0
-33.1378,0.0
-33.12779999999999,0.0
-33.1178,0.0
-33.1078,0.0
-33.09780000000001,0.0
-33.0878,0.0
-33.077799999999996,0.0
-33.067800000000005,0.0
-33.0578,0.0
-33.047799999999995,0.0
-33.037800000000004,0.0
-33.0278,0.0
-33.017799999999994,0.0
-33.0078,0.0
-32.9978,0.0
-32.98779999999999,0.0
-32.9778,0.0
-32.9678,0.0
-32.957800000000006,0.0
-32.9478,0.0
-32.937799999999996,0.0
-32.927800000000005,0.0
-32.9178,0.0
-32.907799999999995,0.0
-32.897800000000004,0.0
-32.8878,0.0
-32.87779999999999,0.0
-32.8678,0.0
-32.8578,0.0
-32.84780000000001,0.0
-32.8378,0.0
-32.827799999999996,0.0
-32.817800000000005,0.0
-32.8078,0.0
-32.797799999999995,0.0
-32.787800000000004,0.0
-32.7778,0.0
-32.767799999999994,0.0
-32.7578,0.0
-32.7478,0.0
-32.73779999999999,0.0
-32.7278,0.0
-32.7178,0.0
-32.707800000000006,0.0
-32.6978,0.0
-32.687799999999996,0.0
-32.677800000000005,0.0
-32.6678,0.0
-32.657799999999995,0.0
-32.647800000000004,0.0
-32.6378,0.0
-32.62779999999999,0.0
-32.6178,0.0
-32.6078,0.0
-32.59780000000001,0.0
-32.5878,0.0
-32.577799999999996,0.0
-32.567800000000005,0.0
-32.5578,0.0
-32.547799999999995,0.0
-32.537800000000004,0.0
-32.5278,0.0
-32.517799999999994,0.0
-32.5078,0.0
-32.4978,0.0
-32.48779999999999,0.0
-32.4778,0.0
-32.4678,0.0
-32.457800000000006,0.0
-32.4478,0.0
-32.437799999999996,0.0
-32.427800000000005,0.0
-32.4178,0.0
-32.407799999999995,0.0
-32.397800000000004,0.0
-32.3878,0.0
-32.37779999999999,0.0
-32.3678,0.0
-32.3578,0.0
-32.34780000000001,0.0
-32.3378,0.0
-32.327799999999996,0.0
-32.317800000000005,0.0
-32.3078,0.0
-32.297799999999995,0.0
-32.287800000000004,0.0
-32.2778,0.0
-32.267799999999994,0.0
-32.2578,0.0
-32.2478,0.0
-32.23779999999999,0.0
-32.2278,0.0
-32.2178,0.0
-32.207800000000006,0.0
-32.1978,0.0
-32.187799999999996,0.0
-32.177800000000005,0.0
-32.1678,0.0
-32.157799999999995,0.0
-32.147800000000004,0.0
-32.1378,0.0
-32.12779999999999,0.0
-32.1178,0.0
-32.1078,0.0
-32.09780000000001,0.0
-32.0878,0.0
-32.077799999999996,0.0
-32.067800000000005,0.0
-32.0578,0.0
-32.047799999999995,0.0
-32.037800000000004,0.0
-32.0278,0.0
-32.017799999999994,0.0
-32.0078,0.0
-31.9978,0.0
-31.987799999999996,0.0
-31.9778,0.0
-31.9678,0.0
-31.957800000000002,0.0
-31.947799999999997,0.0
-31.9378,0.0
-31.9278,0.0
-31.917800000000003,0.0
-31.907799999999998,0.0
-31.8978,0.0
-31.887800000000002,0.0
-31.877799999999997,0.0
-31.8678,0.0
-31.8578,0.0
-31.847800000000003,0.0
-31.837799999999998,0.0
-31.8278,0.0
-31.817800000000002,0.0
-31.807799999999997,0.0
-31.7978,0.0
-31.7878,0.0
-31.777800000000003,0.0
-31.767799999999998,0.0
-31.7578,0.0
-31.7478,0.0
-31.737799999999996,0.0
-31.7278,0.0
-31.7178,0.0
-31.707800000000002,0.0
-31.697799999999997,0.0
-31.6878,0.0
-31.6778,0.0
-31.667800000000003,0.0
-31.657799999999998,0.0
-31.6478,0.0
-31.637800000000002,0.0
-31.627799999999997,0.0
-31.6178,0.0
-31.6078,0.0
-31.597800000000003,0.0
-31.587799999999998,0.0
-31.5778,0.0
-31.567800000000002,0.0
-31.557799999999997,0.0
-31.5478,0.0
-31.5378,0.0
-31.527800000000003,0.0
-31.517799999999998,0.0
-31.5078,0.0
-31.4978,0.0
-31.487799999999996,0.0
-31.4778,0.0
-31.4678,0.0
-31.457800000000002,0.0
-31.447799999999997,0.0
-31.4378,0.0
-31.4278,0.0
-31.417800000000003,0.0
-31.407799999999998,0.0
-31.3978,0.0
-31.387800000000002,0.0
-31.377799999999997,0.0
-31.3678,0.0
-31.3578,0.0
-31.347800000000003,0.0
-31.337799999999998,0.0
-31.3278,0.0
-31.317800000000002,0.0
-31.307799999999997,0.0
-31.2978,0.0
-31.2878,0.0
-31.277800000000003,0.0
-31.267799999999998,0.0
-31.2578,0.0
-31.2478,0.0
-31.237799999999996,0.0
-31.2278,0.0
-31.2178,0.0
-31.207800000000002,0.0
-31.197799999999997,0.0
-31.1878,0.0
-31.1778,0.0
-31.167800000000003,0.0
-31.157799999999998,0.0
-31.1478,0.0
-31.137800000000002,0.0
-31.127799999999997,0.0
-31.1178,0.0
-31.1078,0.0
-31.097800000000003,0.0
-31.087799999999998,0.0
-31.0778,0.0
-31.067800000000002,0.0
-31.057799999999997,0.0
-31.0478,0.0
-31.0378,0.0
-31.027800000000003,0.0
-31.017799999999998,0.0
-31.0078,0.0
-30.9978,0.0
-30.987799999999996,0.0
-30.9778,0.0
-30.9678,0.0
-30.957800000000002,0.0
-30.947799999999997,0.0
-30.9378,0.0
-30.9278,0.0
-30.917800000000003,0.0
-30.907799999999998,0.0
-30.8978,0.0
-30.887800000000002,0.0
-30.877799999999997,0.0
-30.8678,0.0
-30.8578,0.0
-30.847800000000003,0.0
-30.837799999999998,0.0
-30.8278,0.0
-30.817800000000002,0.0
-30.807799999999997,0.0
-30.7978,0.0
-30.7878,0.0
-30.777800000000003,0.0
-30.767799999999998,0.0
-30.7578,0.0
-30.7478,0.0
-30.737799999999996,0.0
-30.7278,0.0
-30.7178,0.0
-30.707800000000002,0.0
-30.697799999999997,0.0
-30.6878,0.0
-30.6778,0.0
-30.667800000000003,0.0
-30.657799999999998,0.0
-30.6478,0.0
-30.637800000000002,0.0
-30.627799999999997,0.0
-30.6178,0.0
-30.6078,0.0
-30.597800000000003,0.0
-30.587799999999998,0.0
-30.5778,0.0
-30.567800000000002,0.0
-30.557799999999997,0.0
-30.5478,0.0
-30.5378,0.0
-30.527800000000003,0.0
-30.517799999999998,0.0
-30.5078,0.0
-30.4978,0.0
-30.487799999999996,0.0
-30.4778,0.0
-30.4678,0.0
-30.457800000000002,0.0
-30.447799999999997,0.0
-30.4378,0.0
-30.4278,0.0
-30.417800000000003,0.0
-30.407799999999998,0.0
-30.3978,0.0
-30.387800000000002,0.0
-30.377799999999997,0.0
-30.3678,0.0
-30.3578,0.0
-30.347800000000003,0.0
-30.337799999999998,0.0
-30.3278,0.0
-30.317800000000002,0.0
-30.307799999999997,0.0
-30.2978,0.0
-30.2878,0.0
-30.277800000000003,0.0
-30.267799999999998,0.0
-30.2578,0.0
-30.2478,0.0
-30.237799999999996,0.0
-30.2278,0.0
-30.2178,0.0
-30.207800000000002,0.0
-30.197799999999997,0.0
-30.1878,0.0
-30.1778,0.0
-30.167800000000003,0.0
-30.157799999999998,0.0
-30.1478,0.0
-30.137800000000002,0.0
-30.127799999999997,0.0
-30.1178,0.0
-30.1078,0.0
-30.097800000000003,0.0
-30.087799999999998,0.0
-30.0778,0.0
-30.067800000000002,0.0
-30.057799999999997,0.0
-30.0478,0.0
-30.0378,0.0
-30.027800000000003,0.0
-30.017799999999998,0.0
-30.0078,0.0
-29.9978,0.0
-29.987799999999996,0.0
-29.9778,0.0
-29.9678,0.0
-29.957800000000002,0.0
-29.947799999999997,0.0
-29.9378,0.0
-29.9278,0.0
-29.917800000000003,0.0
-29.907799999999998,0.0
-29.8978,0.0
-29.887800000000002,0.0
-29.877799999999997,0.0
-29.8678,0.0
-29.8578,0.0
-29.847800000000003,0.0
-29.837799999999998,0.0
-29.8278,0.0
-29.817800000000002,0.0
-29.807799999999997,0.0
-29.7978,0.0
-29.7878,0.0
-29.777800000000003,0.0
-29.767799999999998,0.0
-29.7578,0.0
-29.7478,0.0
-29.737799999999996,0.0
-29.7278,0.0
-29.7178,0.0
-29.707800000000002,0.0
-29.697799999999997,0.0
-29.6878,0.0
-29.6778,0.0
-29.667800000000003,0.0
-29.657799999999998,0.0
-29.6478,0.0
-29.637800000000002,0.0
-29.627799999999997,0.0
-29.6178,0.0
-29.6078,0.0
-29.597800000000003,0.0
-29.587799999999998,0.0
-29.5778,0.0
-29.567800000000002,0.0
-29.557799999999997,0.0
-29.5478,0.0
-29.5378,0.0
-29.527800000000003,0.0
-29.517799999999998,0.0
-29.5078,0.0
-29.4978,0.0
-29.487799999999996,0.0
-29.4778,0.0
-29.4678,0.0
-29.457800000000002,0.0
-29.447799999999997,0.0
-29.4378,0.0
-29.4278,0.0
-29.417800000000003,0.0
-29.407799999999998,0.0
-29.3978,0.0
-29.387800000000002,0.0
-29.377799999999997,0.0
-29.3678,0.0
-29.3578,0.0
-29.347800000000003,0.0
-29.337799999999998,0.0
-29.3278,0.0
-29.317800000000002,0.0
-29.307799999999997,0.0
-29.2978,0.0
-29.2878,0.0
-29.277800000000003,0.0
-29.267799999999998,0.0
-29.2578,0.0
-29.2478,0.0
-29.237799999999996,0.0
-29.2278,0.0
-29.2178,0.0
-29.207800000000002,0.0
-29.197799999999997,0.0
-29.1878,0.0
-29.1778,0.0
-29.167800000000003,0.0
-29.157799999999998,0.0
-29.1478,0.0
-29.137800000000002,0.0
-29.127799999999997,0.0
-29.1178,0.0
-29.1078,0.0
-29.097800000000003,0.0
-29.087799999999998,0.0
-29.0778,0.0
-29.067800000000002,0.0
-29.057799999999997,0.0
-29.0478,0.0
-29.0378,0.0
-29.027800000000003,0.0
-29.017799999999998,0.0
-29.0078,0.0
-28.9978,0.0
-28.987799999999996,0.0
-28.9778,0.0
-28.9678,0.0
-28.957800000000002,0.0
-28.947799999999997,0.0
-28.9378,0.0
-28.9278,0.0
-28.917800000000003,0.0
-28.907799999999998,0.0
-28.8978,0.0
-28.887800000000002,0.0
-28.877799999999997,0.0
-28.8678,0.0
-28.8578,0.0
-28.847800000000003,0.0
-28.837799999999998,0.0
-28.8278,0.0
-28.817800000000002,0.0
-28.807799999999997,0.0
-28.7978,0.0
-28.7878,0.0
-28.777800000000003,0.0
-28.767799999999998,0.0
-28.7578,0.0
-28.7478,0.0
-28.737799999999996,0.0
-28.7278,0.0
-28.7178,0.0
-28.707800000000002,0.0
-28.697799999999997,0.0
-28.6878,0.0
-28.6778,0.0
-28.667800000000003,0.0
-28.657799999999998,0.0
-28.6478,0.0
-28.637800000000002,0.0
-28.627799999999997,0.0
-28.6178,0.0
-28.6078,0.0
-28.597800000000003,0.0
-28.587799999999998,0.0
-28.5778,0.0
-28.567800000000002,0.0
-28.557799999999997,0.0
-28.5478,0.0
-28.5378,0.0
-28.527800000000003,0.0
-28.517799999999998,0.0
-28.5078,0.0
-28.4978,0.0
-28.487799999999996,0.0
-28.4778,0.0
-28.4678,0.0
-28.457800000000002,0.0
-28.447799999999997,0.0
-28.4378,0.0
-28.4278,0.0
-28.417800000000003,0.0
-28.407799999999998,0.0
-28.3978,0.0
-28.387800000000002,0.0
-28.377799999999997,0.0
-28.3678,0.0
-28.3578,0.0
-28.347800000000003,0.0
-28.337799999999998,0.0
-28.3278,0.0
-28.317800000000002,0.0
-28.307799999999997,0.0
-28.2978,0.0
-28.2878,0.0
-28.277800000000003,0.0
-28.267799999999998,0.0
-28.2578,0.0
-28.2478,0.0
-28.237799999999996,0.0
-28.2278,0.0
-28.2178,0.0
-28.207800000000002,0.0
-28.197799999999997,0.0
-28.1878,0.0
-28.1778,0.0
-28.167800000000003,0.0
-28.157799999999998,0.0
-28.1478,0.0
-28.137800000000002,0.0
-28.127799999999997,0.0
-28.1178,0.0
-28.1078,0.0
-28.097800000000003,0.0
-28.087799999999998,0.0
-28.0778,0.0
-28.067800000000002,0.0
-28.057799999999997,0.0
-28.0478,0.0
-28.0378,0.0
-28.027800000000003,0.0
-28.017799999999998,0.0
-28.0078,0.0
-27.9978,0.0
-27.987799999999996,0.0
-27.9778,0.0
-27.9678,0.0
-27.957800000000002,0.0
-27.947799999999997,0.0
-27.9378,0.0
-27.9278,0.0
-27.917800000000003,0.0
-27.907799999999998,0.0
-27.8978,0.0
-27.887800000000002,0.0
-27.877799999999997,0.0
-27.8678,0.0
-27.8578,0.0
-27.847800000000003,0.0
-27.837799999999998,0.0
-27.8278,0.0
-27.817800000000002,0.0
-27.807799999999997,0.0
-27.7978,0.0
-27.7878,0.0
-27.777800000000003,0.0
-27.767799999999998,0.0
-27.7578,0.0
-27.7478,0.0
-27.737799999999996,0.0
-27.7278,0.0
-27.7178,0.0
-27.707800000000002,0.0
-27.697799999999997,0.0
-27.6878,0.0
-27.6778,0.0
-27.667800000000003,0.0
-27.657799999999998,0.0
-27.6478,0.0
-27.637800000000002,0.0
-27.627799999999997,0.0
-27.6178,0.0
-27.6078,0.0
-27.597800000000003,0.0
-27.587799999999998,0.0
-27.5778,0.0
-27.567800000000002,0.0
-27.557799999999997,0.0
-27.5478,0.0
-27.5378,0.0
-27.527800000000003,0.0
-27.517799999999998,0.0
-27.5078,0.0
-27.4978,0.0
-27.487799999999996,0.0
-27.4778,0.0
-27.4678,0.0
-27.457800000000002,0.0
-27.4478,0.0
-27.4378,0.0
-27.4278,0.0
-27.4178,0.0
-27.407799999999998,0.0
-27.3978,0.0
-27.3878,0.0
-27.3778,0.0
-27.3678,0.0
-27.3578,0.0
-27.3478,0.0
-27.3378,0.0
-27.3278,0.0
-27.3178,0.0
-27.3078,0.0
-27.2978,0.0
-27.2878,0.0
-27.2778,0.0
-27.2678,0.0
-27.2578,0.0
-27.2478,0.0
-27.2378,0.0
-27.2278,0.0
-27.2178,0.0
-27.2078,0.0
-27.1978,0.0
-27.1878,0.0
-27.1778,0.0
-27.1678,0.0
-27.157799999999998,0.0
-27.1478,0.0
-27.1378,0.0
-27.1278,0.0
-27.1178,0.0
-27.1078,0.0
-27.0978,0.0
-27.0878,0.0
-27.0778,0.0
-27.0678,0.0
-27.0578,0.0
-27.0478,0.0
-27.0378,0.0
-27.0278,0.0
-27.0178,0.0
-27.0078,0.0
-26.9978,0.0
-26.9878,0.0
-26.9778,0.0
-26.9678,0.0
-26.9578,0.0
-26.9478,0.0
-26.9378,0.0
-26.9278,0.0
-26.9178,0.0
-26.907799999999998,0.0
-26.8978,0.0
-26.8878,0.0
-26.8778,0.0
-26.8678,0.0
-26.8578,0.0
-26.8478,0.0
-26.8378,0.0
-26.8278,0.0
-26.8178,0.0
-26.8078,0.0
-26.7978,0.0
-26.7878,0.0
-26.7778,0.0
-26.7678,0.0
-26.7578,0.0
-26.7478,0.0
-26.7378,0.0
-26.7278,0.0
-26.7178,0.0
-26.7078,0.0
-26.6978,0.0
-26.6878,0.0
-26.6778,0.0
-26.6678,0.0
-26.657799999999998,0.0
-26.6478,0.0
-26.6378,0.0
-26.6278,0.0
-26.6178,0.0
-26.6078,0.0
-26.5978,0.0
-26.5878,0.0
-26.5778,0.0
-26.5678,0.0
-26.5578,0.0
-26.5478,0.0
-26.5378,0.0
-26.5278,0.0
-26.5178,0.0
-26.5078,0.0
-26.4978,0.0
-26.4878,0.0
-26.4778,0.0
-26.4678,0.0
-26.4578,0.0
-26.4478,0.0
-26.4378,0.0
-26.4278,0.0
-26.4178,0.0
-26.407799999999998,0.0
-26.3978,0.0
-26.3878,0.0
-26.3778,0.0
-26.3678,0.0
-26.3578,0.0
-26.3478,0.0
-26.3378,0.0
-26.3278,0.0
-26.3178,0.0
-26.3078,0.0
-26.2978,0.0
-26.2878,0.0
-26.2778,0.0
-26.2678,0.0
-26.2578,0.0
-26.2478,0.0
-26.2378,0.0
-26.2278,0.0
-26.2178,0.0
-26.2078,0.0
-26.1978,0.0
-26.1878,0.0
-26.1778,0.0
-26.1678,0.0
-26.157799999999998,0.0
-26.1478,0.0
-26.1378,0.0
-26.1278,0.0
-26.1178,0.0
-26.1078,0.0
-26.0978,0.0
-26.0878,0.0
-26.0778,0.0
-26.0678,0.0
-26.0578,0.0
-26.0478,0.0
-26.0378,0.0
-26.0278,0.0
-26.0178,0.0
-26.0078,0.0
-25.9978,0.0
-25.9878,0.0
-25.9778,0.0
-25.9678,0.0
-25.9578,0.0
-25.9478,0.0
-25.9378,0.0
-25.9278,0.0
-25.9178,0.0
-25.907799999999998,0.0
-25.8978,0.0
-25.8878,0.0
-25.8778,0.0
-25.8678,0.0
-25.8578,0.0
-25.8478,0.0
-25.8378,0.0
-25.8278,0.0
-25.8178,0.0
-25.8078,0.0
-25.7978,0.0
-25.7878,0.0
-25.7778,0.0
-25.7678,0.0
-25.7578,0.0
-25.7478,0.0
-25.7378,0.0
-25.7278,0.0
-25.7178,0.0
-25.7078,0.0
-25.6978,0.0
-25.6878,0.0
-25.6778,0.0
-25.6678,0.0
-25.657799999999998,0.0
-25.6478,0.0
-25.6378,0.0
-25.6278,0.0
-25.6178,0.0
-25.6078,0.0
-25.5978,0.0
-25.5878,0.0
-25.5778,0.0
-25.5678,0.0
-25.5578,0.0
-25.5478,0.0
-25.5378,0.0
-25.5278,0.0
-25.5178,0.0
-25.5078,0.0
-25.4978,0.0
-25.4878,0.0
-25.4778,0.0
-25.4678,0.0
-25.4578,0.0
-25.4478,0.0
-25.4378,0.0
-25.4278,0.0
-25.4178,0.0
-25.407799999999998,0.0
-25.3978,0.0
-25.3878,0.0
-25.3778,0.0
-25.3678,0.0
-25.3578,0.0
-25.3478,0.0
-25.3378,0.0
-25.3278,0.0
-25.3178,0.0
-25.3078,0.0
-25.2978,0.0
-25.2878,0.0
-25.2778,0.0
-25.2678,0.0
-25.2578,0.0
-25.2478,0.0
-25.2378,0.0
-25.2278,0.0
-25.2178,0.0
-25.2078,0.0
-25.1978,0.0
-25.1878,0.0
-25.1778,0.0
-25.1678,0.0
-25.157799999999998,0.0
-25.1478,0.0
-25.1378,0.0
-25.1278,0.0
-25.1178,0.0
-25.1078,0.0
-25.0978,0.0
-25.0878,0.0
-25.0778,0.0
-25.0678,0.0
-25.0578,0.0
-25.0478,0.0
-25.0378,0.0
-25.0278,0.0
-25.0178,0.0
-25.0078,0.0
-24.9978,0.0
-24.9878,0.0
-24.9778,0.0
-24.9678,0.0
-24.9578,0.0
-24.9478,0.0
-24.9378,0.0
-24.9278,0.0
-24.9178,0.0
-24.907799999999998,0.0
-24.8978,0.0
-24.8878,0.0
-24.8778,0.0
-24.8678,0.0
-24.8578,0.0
-24.8478,0.0
-24.8378,0.0
-24.8278,0.0
-24.8178,0.0
-24.8078,0.0
-24.7978,0.0
-24.7878,0.0
-24.7778,0.0
-24.7678,0.0
-24.7578,0.0
-24.7478,0.0
-24.7378,0.0
-24.7278,0.0
-24.7178,0.0
-24.7078,0.0
-24.6978,0.0
-24.6878,0.0
-24.6778,0.0
-24.6678,0.0
-24.657799999999998,0.0
-24.6478,0.0
-24.6378,0.0
-24.6278,0.0
-24.6178,0.0
-24.6078,0.0
-24.5978,0.0
-24.5878,0.0
-24.5778,0.0
-24.5678,0.0
-24.5578,0.0
-24.5478,0.0
-24.5378,0.0
-24.5278,0.0
-24.5178,0.0
-24.5078,0.0
-24.4978,0.0
-24.4878,0.0
-24.4778,0.0
-24.4678,0.0
-24.4578,0.0
-24.4478,0.0
-24.4378,0.0
-24.4278,0.0
-24.4178,0.0
-24.407799999999998,0.0
-24.3978,0.0
-24.3878,0.0
-24.3778,0.0
-24.3678,0.0
-24.3578,0.0
-24.3478,0.0
-24.3378,0.0
-24.3278,0.0
-24.3178,0.0
-24.3078,0.0
-24.2978,0.0
-24.2878,0.0
-24.2778,0.0
-24.2678,0.0
-24.2578,0.0
-24.2478,0.0
-24.2378,0.0
-24.2278,0.0
-24.2178,0.0
-24.2078,0.0
-24.1978,0.0
-24.1878,0.0
-24.1778,0.0
-24.1678,0.0
-24.157799999999998,0.0
-24.1478,0.0
-24.1378,0.0
-24.1278,0.0
-24.1178,0.0
-24.1078,0.0
-24.0978,0.0
-24.0878,0.0
-24.0778,0.0
-24.0678,0.0
-24.0578,0.0
-24.0478,0.0
-24.0378,0.0
-24.0278,0.0
-24.0178,0.0
-24.0078,0.0
-23.9978,0.0
-23.9878,0.0
-23.9778,0.0
-23.9678,0.0
-23.9578,0.0
-23.9478,0.0
-23.9378,0.0
-23.9278,0.0
-23.9178,0.0
-23.907799999999998,0.0
-23.8978,0.0
-23.8878,0.0
-23.8778,0.0
-23.8678,0.0
-23.8578,0.0
-23.8478,0.0
-23.8378,0.0
-23.8278,0.0
-23.8178,0.0
-23.8078,0.0
-23.7978,0.0
-23.7878,0.0
-23.7778,0.0
-23.7678,0.0
-23.7578,0.0
-23.7478,0.0
-23.7378,0.0
-23.7278,0.0
-23.7178,0.0
-23.7078,0.0
-23.6978,0.0
-23.6878,0.0
-23.6778,0.0
-23.6678,0.0
-23.657799999999998,0.0
-23.6478,0.0
-23.6378,0.0
-23.6278,0.0
-23.6178,0.0
-23.6078,0.0
-23.5978,0.0
-23.5878,0.0
-23.5778,0.0
-23.5678,0.0
-23.5578,0.0
-23.5478,0.0
-23.5378,0.0
-23.5278,0.0
-23.5178,0.0
-23.5078,0.0
-23.4978,0.0
-23.4878,0.0
-23.4778,0.0
-23.4678,0.0
-23.4578,0.0
-23.4478,0.0
-23.4378,0.0
-23.4278,0.0
-23.4178,0.0
-23.407799999999998,0.0
-23.3978,0.0
-23.3878,0.0
-23.3778,0.0
-23.3678,0.0
-23.3578,0.0
-23.3478,0.0
-23.3378,0.0
-23.3278,0.0
-23.3178,0.0
-23.3078,0.0
-23.2978,0.0
-23.2878,0.0
-23.2778,0.0
-23.2678,0.0
-23.2578,0.0
-23.2478,0.0
-23.2378,0.0
-23.2278,0.0
-23.2178,0.0
-23.2078,0.0
-23.1978,0.0
-23.1878,0.0
-23.1778,0.0
-23.1678,0.0
-23.157799999999998,0.0
-23.1478,0.0
-23.1378,0.0
-23.1278,0.0
-23.1178,0.0
-23.1078,0.0
-23.0978,0.0
-23.0878,0.0
-23.0778,0.0
-23.0678,0.0
-23.0578,0.0
-23.0478,0.0
-23.0378,0.0
-23.0278,0.0
-23.0178,0.0
-23.0078,0.0
-22.9978,0.0
-22.9878,0.0
-22.9778,0.0
-22.9678,0.0
-22.9578,0.0
-22.9478,0.0
-22.9378,0.0
-22.9278,0.0
-22.9178,0.0
-22.907799999999998,0.0
-22.8978,0.0
-22.8878,0.0
-22.8778,0.0
-22.8678,0.0
-22.8578,0.0
-22.8478,0.0
-22.8378,0.0
-22.8278,0.0
-22.8178,0.0
-22.8078,0.0
-22.7978,0.0
-22.7878,0.0
-22.7778,0.0
-22.7678,0.0
-22.7578,0.0
-22.7478,0.0
-22.7378,0.0
-22.7278,0.0
-22.7178,0.0
-22.7078,0.0
-22.6978,0.0
-22.6878,0.0
-22.6778,0.0
-22.6678,0.0
-22.657799999999998,0.0
-22.6478,0.0
-22.6378,0.0
-22.6278,0.0
-22.6178,0.0
-22.6078,0.0
-22.5978,0.0
-22.5878,0.0
-22.5778,0.0
-22.5678,0.0
-22.5578,0.0
-22.5478,0.0
-22.5378,0.0
-22.5278,0.0
-22.5178,0.0
-22.5078,0.0
-22.4978,0.0
-22.4878,0.0
-22.4778,0.0
-22.4678,0.0
-22.4578,0.0
-22.4478,0.0
